eps11,eps22,eps33,eps12,eps13,eps23,sig11,sig22,sig33,sig12,sig13,sig23,loading_case
-0.04582639,0.126794,-0.0413579,0.00000000000382,-0.00000000000113,0.000000011,-25.334867,6.442636,4.409978,-0.0000000141,-0.00000000245,0.0000000592,2
-0.051639415,0.14801054,-0.045418113,1.06E-015,1.51E-015,0.0000000196,-29.1446,7.8913145,5.4769287,-0.00000000000368,0.00000000000282,-0.000000131,2
-0.060354717,0.18093745,-0.05075032,-9.26E-015,-4.22E-016,-0.00000000885,-36.382156,9.726085,6.646931,0.0000000000258,0.000000000000232,0.0000000327,2
-0.06409559,0.19540782,-0.05273551,2.77E-017,-4.51E-015,-0.0000000026,-40.13871,10.392755,6.9635215,0.000000000000488,-0.00000000000692,0.0000000954,2
-0.06478275,0.19832434,-0.053736724,2.99E-016,-1.9E-015,0.0000000243,-40.0656,10.512904,7.0581164,-0.00000000000107,-0.00000000000285,-0.0000000759,2
-0.064808525,0.19844991,-0.053751446,1.92E-016,-3.97E-016,-0.0000000262,-40.082855,10.52638,7.0688834,-0.000000000000504,-0.000000000000455,-0.0000000161,2
-0.064848855,0.1986318,-0.05377139,-1.53E-015,7.18E-015,-0.000000016,-40.110077,10.546426,7.0850525,0.00000000000423,0.0000000000111,-0.0000000589,2
-0.064906366,0.19890721,-0.053800765,-1.06E-015,2.12E-015,0.00000000105,-40.14955,10.576731,7.1092205,0.00000000000324,0.0000000000031,0.000000086,2
-0.06499573,0.19931926,-0.053840313,-4.85E-016,-2.11E-015,0.00000000337,-40.210148,10.621852,7.1457887,0.00000000000109,-0.00000000000351,-0.00000000412,2
-0.06513097,0.1999346,-0.053907648,2.03E-015,-3.7E-015,-0.000000022,-40.300602,10.689811,7.2004848,-0.00000000000605,-0.00000000000645,-0.0000000466,2
-0.06533302,0.20087425,-0.0540009,-3.65E-015,6.95E-015,0.0000000108,-40.43545,10.7914,7.2818184,0.00000000000965,0.0000000000111,0.0000000725,2
-0.065634035,0.20225036,-0.054146603,-5.59E-015,-8.45E-015,-0.0000000303,-40.63955,10.94276,7.4031386,0.0000000000111,-0.0000000000138,-0.0000000258,2
-0.066088356,0.20433004,-0.054355707,-4.42E-015,-0.0000000000000129,-0.0000000456,-40.94731,11.169909,7.5834002,0.0000000000095,-0.0000000000184,0.000000132,2
-0.066772275,0.20746125,-0.054668352,-0.0000000000000148,0.0000000000000146,-0.0000000322,-41.41064,11.506968,7.8507214,0.0000000000429,0.0000000000144,-0.0000000349,2
-0.06778844,0.21224563,-0.055121627,0.0000000000000616,0.0000000000000616,-0.000000005,-42.12578,12.00872,8.242468,-0.000000000149,0.0000000000856,-0.000000135,2
-0.0693194,0.2193443,-0.05576544,0.000000000000244,0.000000000000457,-0.000000000739,-43.480156,12.745356,8.810519,-0.000000000696,0.000000000673,-0.000000161,2
-0.07161777,0.23011895,-0.05666404,-0.00000000000151,-0.000000000000862,-0.00000002,-45.547817,13.823731,9.61838,0.00000000403,-0.00000000142,-0.000000037,2
-0.075061075,0.24633452,-0.057862233,-1.73E-016,6.84E-015,-0.0000000127,-48.741165,15.378212,10.725677,0.000000000000558,0.00000000000992,-0.000000142,2
-0.080230415,0.27081665,-0.059311308,-6.22E-015,0.0000000000000283,-0.0000000238,-54.29634,17.571127,12.123733,0.0000000000208,0.0000000000385,0.000000133,2
-0.087975815,0.3077261,-0.06071283,0.0000000000000426,0.000000000000422,-0.0000000117,-63.916473,20.548903,13.513487,-0.000000000108,0.000000000524,0.000000101,2
-0.09130042,0.32295853,-0.06109078,0.0000000000000123,-0.0000000000000708,-0.000000000324,-68.72844,21.740337,13.552784,-0.0000000000139,-0.000000000153,-0.0000000631,2
-0.092744365,0.32907286,-0.062747315,9.82E-015,-0.0000000000000293,0.00000000471,-68.50828,22.114754,13.730662,-0.000000000022,-0.0000000000375,-0.000000374,2
-0.092770144,0.32920963,-0.06275412,0.0000000000000621,-0.0000000000000497,-0.0000000302,-68.530846,22.1319,13.742847,-0.000000000135,-0.0000000000692,-0.000000378,2
-0.092804745,0.32940477,-0.06275563,-5.99E-016,8.25E-015,0.00000002,-68.57019,22.157948,13.757197,0.00000000000122,0.000000000011,0.000000038,2
-0.092858925,0.32969323,-0.062759966,-0.0000000000000469,0.000000000000169,-0.00000000661,-68.62659,22.196432,13.777526,0.000000000138,0.000000000221,0.000000124,2
-0.09294199,0.33012614,-0.0627662,1.05E-015,0.0000000000000252,0.00000000678,-68.71387,22.252424,13.807169,-0.000000000002,0.0000000000346,0.000000104,2
-0.09306266,0.33077303,-0.062767535,2.35E-015,4.13E-015,0.00000000917,-68.843254,22.337704,13.85184,-0.00000000000573,0.00000000000626,-0.000000542,2
-0.093244866,0.33175108,-0.062775664,0.0000000000000478,0.0000000000000243,-0.0000000102,-69.03981,22.464994,13.917823,-0.000000000103,0.0000000000359,0.000000205,2
-0.093519576,0.33321175,-0.06278298,-0.000000000000077,0.000000000000221,-0.0000000165,-69.33136,22.65696,14.015637,0.000000000172,0.000000000298,-0.0000000565,2
-0.0939228,0.33541185,-0.06279743,0.0000000000000496,0.0000000000000433,-0.0000000123,-69.77661,22.942497,14.1576605,-0.00000000011,0.0000000000391,-0.000000142,2
-0.09453727,0.33877355,-0.06281708,0.000000000000673,-0.000000000000443,0.000000014,-70.44763,23.367815,14.363912,-0.00000000144,-0.000000000636,-0.000000531,2
-0.095456086,0.34368938,-0.06284018,1.9E-015,0.000000000000124,0.00000000808,-71.468056,24.003607,14.653429,-0.0000000000361,0.000000000192,0.000000126,2
-0.09683672,0.35103604,-0.06285335,-0.00000000000267,0.000000000000198,-0.0000000117,-73.08523,24.944736,15.042992,0.00000000601,0.000000000119,-0.000000324,2
-0.09890236,0.36199504,-0.06285472,-0.00000000000244,-0.0000000000093,-0.00000000615,-75.69956,26.332766,15.517816,0.00000000596,-0.0000000134,0.000000268,2
-0.10200409,0.37826678,-0.06280443,-0.0000000000000344,-0.0000000000000293,-0.00000000438,-79.788,28.35895,15.986509,0.0000000000125,-0.0000000000404,-0.000000502,2
-0.10665661,0.40202874,-0.06264869,4.68E-015,0.0000000000000922,-0.000000016,-86.39473,31.278019,16.116373,-0.00000000000931,0.000000000129,-0.000000275,2
-0.113637716,0.4364596,-0.062300194,-0.000000000000128,-0.00000000000136,-0.0000000111,-97.417816,35.383377,15.011592,0.000000000205,-0.00000000181,-0.00000125,2
-0.11662766,0.44960853,-0.062447604,0.000000000000962,0.00000000000193,-0.0000000125,-102.78404,37.116207,13.48467,-0.00000000202,0.00000000267,0.000000584,2
-0.118962936,0.4555343,-0.06363611,0.000000000000142,0.000000000000127,0.00000000204,-102.06252,38.054455,14.1291895,-0.000000000239,0.000000000191,0.000000135,2
-0.11898736,0.45573187,-0.0636135,-0.000000000000103,0.000000000000647,-0.00000000331,-102.0671,38.067394,14.173054,0.000000000215,0.000000000576,-0.0000000689,2
-0.1190209,0.45591456,-0.06361134,-4.09E-015,-0.0000000000000276,0.00000000823,-102.11436,38.09946,14.168192,0.00000000000686,0.0000000000122,-0.00000149,2
-0.11906836,0.4561877,-0.06360751,0.00000000000121,-0.00000000000142,-0.0000000152,-102.1765,38.145756,14.170343,-0.00000000233,-0.00000000156,-0.00000119,2
-0.11914129,0.45660713,-0.063597865,-2.02E-015,0.00000000000125,-0.0000000000911,-102.27167,38.214855,14.172212,0.00000000000588,0.0000000000899,0.000000213,2
-0.11925185,0.45720226,-0.06358509,-0.0000000000000403,0.000000000000019,0.0000000155,-102.4149,38.317802,14.174533,0.0000000000737,0.0000000000485,0.000000817,2
-0.119416036,0.4581098,-0.06356305,0.0000000000000155,-0.000000000000321,0.00000000676,-102.62812,38.4723,14.1769085,-0.000000000028,-0.0000000000816,0.000000225,2
-0.1196673,0.45950648,-0.06353272,0.0000000000000642,0.0000000000000148,-0.00000000964,-102.95256,38.704094,14.1807995,-0.000000000119,-0.000000000142,0.000000377,2
-0.120042324,0.46158078,-0.063490465,0.0000000000000251,-0.0000000000000669,-0.0000000142,-103.44144,39.050232,14.182266,-0.0000000000484,-0.0000000000553,0.0000000383,2
-0.12059496,0.4646633,-0.06341974,-0.000000000000826,0.000000000000385,0.0000000119,-104.178215,39.570755,14.177426,0.00000000152,0.000000000561,0.000000165,2
-0.12143527,0.4693496,-0.06331727,-0.000000000000304,0.000000000000133,0.0000000154,-105.29514,40.341434,14.154529,0.000000000579,0.000000000127,0.000000457,2
-0.12269091,0.47627595,-0.06316471,0.000000000000739,0.00000000000343,0.00000000623,-106.993805,41.487293,14.082565,-0.00000000162,0.00000000483,0.00000196,2
-0.12457434,0.486652,-0.06293546,0.00000000000315,-0.00000000000237,0.0000000272,-109.55123,43.184917,13.898699,-0.00000000531,-0.00000000389,-0.000000958,2
-0.12739818,0.5021055,-0.062580444,-0.0000000000149,-0.000000000000702,0.000000018,-113.4421,45.675426,13.456713,0.000000028,-0.00000000113,0.00000181,2
-0.13163356,0.5250456,-0.062042374,0.000000000000011,-2.65E-015,0.0000000218,-119.4474,49.289333,12.420281,-0.0000000000259,-0.000000000000356,-0.00000245,2
-0.13798624,0.5590804,-0.061268017,0.0000000000000397,0.0000000000000104,-0.0000000354,-128.45596,54.426453,10.134431,-0.000000000141,0.0000000000202,-0.00000146,2
-0.1407128,0.57280105,-0.061250724,0.000000000000737,-0.000000000000109,0.00000000839,-132.43497,56.605927,8.586098,-0.00000000105,-0.000000000132,0.000000866,2
-0.0000341,-0.0000341,0.0000759,-4.19E-020,-1.72E-019,0.0000000000123,-0.018889388,0.00469018,0.005885874,-0.000000000000218,0.000000000000536,-0.00000000000301,2
-0.0000682,-0.0000682,0.000151774,1.33E-020,-2.02E-020,-0.0000000000274,-0.037784103,0.009374952,0.011765635,0.0000000000000649,0.0000000000000333,-0.0000000000514,3
-0.000119364,-0.00011924,0.000265608,-1.41E-019,-5.61E-019,-0.0000000000057,-0.06613809,0.01639308,0.020575266,-0.000000000000191,0.000000000000521,-0.0000000000929,3
-0.000196104,-0.000195763,0.000436371,7.1E-019,-3.93E-019,-0.0000000000503,-0.108691365,0.02689635,0.033765066,0.000000000000726,0.000000000000196,0.000000000236,3
-0.000311208,-0.000310345,0.000692598,-1.96E-018,-2E-018,-0.0000000000283,-0.1725691,0.042600926,0.05349308,-0.00000000000118,0.000000000000604,0.000000000287,3
-0.000483888,-0.000481777,0.001076947,-3.9E-018,1.02E-017,0.0000000000111,-0.26851794,0.066038854,0.082965106,-0.00000000000167,-0.00000000000216,-0.000000000454,3
-0.000742889,-0.000737892,0.001653617,4.3E-017,-1.28E-018,0.000000000707,-0.41270134,0.10094733,0.12689598,0.0000000000106,-0.000000000000357,0.000000000249,3
-0.001131383,-0.001119894,0.00251907,4.12E-017,-1.16E-016,-0.000000000834,-0.62958187,0.15272598,0.19216919,0.00000000000678,0.0000000000112,-0.000000000921,3
-0.001714083,-0.001687989,0.003817648,2.23E-016,5.42E-016,0.0000000011,-0.95625126,0.22909568,0.28868756,0.0000000000246,-0.0000000000326,0.00000000195,3
-0.00258826,-0.00252879,0.005767758,2.61E-015,5.51E-016,0.00000000377,-1.449307,0.34072927,0.430331,0.000000000192,-0.0000000000188,0.00000000134,3
-0.003899217,-0.003765245,0.008696456,-9.29E-016,9.66E-015,0.00000000234,-2.1957147,0.5016421,0.63579726,-0.0000000000489,-0.000000000271,0.00000000211,3
-0.005866002,-0.00556499,0.013097925,-0.0000000000000106,0.0000000000000269,-0.00000000343,-3.3306553,0.7282302,0.92827404,-0.000000000347,-0.00000000052,-0.00000000533,3
-0.008815933,-0.008144778,0.019712543,-0.0000000000000496,-0.000000000000151,0.00000000435,-5.0673037,1.0350456,1.3319418,-0.000000000993,0.00000000192,-0.00000000153,3
-0.013241396,-0.011757363,0.02967687,0.000000000000024,-0.000000000000386,0.0000000000466,-7.4816484,1.4215147,1.8592081,0.00000000037,0.00000000336,0.00000000599,3
-0.019878754,-0.016636904,0.044693854,-0.000000000000327,0.000000000000979,0.00000000909,-11.13582,1.8362479,2.4771981,-0.00000000299,-0.00000000539,-0.0000000355,3
-0.029836057,-0.022861933,0.06738207,-4.52E-016,-1.09E-015,0.00000000199,-16.847744,2.0915086,3.0241187,-0.00000000000254,0.00000000000398,0.0000000136,3
-0.03410576,-0.025168676,0.07717743,0.000000000000661,-0.0000000000000745,0.00000000013,-19.654139,2.067568,3.1222258,0.00000000309,0.000000000302,-0.0000000136,3
-0.034262408,-0.025397103,0.07772976,0.0000000000000109,0.000000000000533,0.0000000066,-19.6547,2.0857122,3.143007,-0.00000000021,-0.00000000182,0.0000000075,3
-0.034292832,-0.025410814,0.07781105,3.28E-015,0.0000000000000343,0.00000000323,-19.66593,2.0946193,3.1529937,0.0000000000126,-0.000000000104,-0.0000000272,3
-0.034337744,-0.025430325,0.077938184,6.76E-017,-2.6E-016,0.0000000305,-19.681446,2.1079187,3.1677127,0.00000000000035,0.000000000000887,-0.0000000202,3
-0.034404706,-0.025459573,0.07812833,-8.28E-017,1.04E-016,-0.00000000296,-19.704786,2.127854,3.1898568,-0.000000000000426,-0.000000000000337,-0.0000000317,3
-0.03450627,-0.025503779,0.078412086,-1.66E-016,-2.36E-016,-0.0000000133,-19.740324,2.1578324,3.2229965,-0.000000000000728,0.000000000000814,-0.0000000303,3
-0.03465643,-0.025570929,0.07883896,2.28E-016,-2.22E-015,0.0000000246,-19.793661,2.2025645,3.272764,0.00000000000112,0.00000000000735,0.0000000141,3
-0.03488349,-0.025667336,0.07947619,9.51E-016,1.44E-015,0.0000000497,-19.874004,2.269468,3.3469167,0.00000000000472,-0.00000000000453,0.0000000823,3
-0.035223756,-0.025813604,0.08045043,-1.4E-015,-1.84E-015,0.0000000131,-19.994106,2.3693693,3.457734,-0.00000000000714,0.00000000000606,0.0000000284,3
-0.035734255,-0.02602947,0.08189452,-1.44E-015,6.78E-016,-0.0000000103,-20.176035,2.5179126,3.6225195,-0.00000000000459,-0.00000000000201,0.0000000502,3
-0.036499955,-0.026346937,0.08406087,-0.0000000000000287,4.69E-015,-0.00000000259,-20.4521,2.7380667,3.8671246,-0.000000000134,-0.0000000000148,0.0000000203,3
-0.037647035,-0.026810542,0.08731872,-0.0000000000000352,6.82E-015,0.00000000984,-20.872938,3.0621667,4.2276616,-0.00000000017,-0.0000000000221,-0.0000000539,3
-0.039370507,-0.0274709,0.09221456,0.0000000000000616,-0.000000000000126,-0.0000000157,-21.550924,3.5346103,4.7544146,0.000000000213,0.000000000366,-0.000000038,3
-0.041953053,-0.028389452,0.099583074,0.000000000000663,-0.0000000000000421,0.0000000125,-22.854403,4.212034,5.512894,0.00000000258,0.000000000395,0.0000000207,3
-0.04582645,-0.029624917,0.110663444,-0.000000000000813,0.00000000000133,-0.0000000475,-24.880503,5.15925,6.579583,-0.00000000299,-0.00000000341,0.0000000034,3
-0.05163946,-0.03117509,0.12738675,0.00000000000167,0.00000000000195,-0.0000000284,-28.583998,6.425182,8.023311,0.0000000057,-0.00000000496,0.0000000258,3
-0.060355097,-0.032894015,0.15273395,1.43E-015,-4.81E-016,0.0000000392,-35.618633,7.9787426,9.8418,0.00000000000411,0.000000000000926,-0.0000000214,3
-0.06409477,-0.03343336,0.16369161,0.00000000000115,0.000000000000968,0.0000000586,-39.263756,8.51896,10.497118,0.00000000343,-0.00000000226,-0.0000000822,3
-0.064782836,-0.03422715,0.16638204,-0.00000000000273,0.00000000000069,-0.0000000442,-39.184216,8.626163,10.613149,-0.00000000812,-0.00000000165,0.000000183,3
-0.064808734,-0.034227338,0.16648157,0.0000000000000693,-0.0000000000000939,-0.0000000196,-39.2013,8.638456,10.626491,0.00000000021,0.000000000199,0.0000000776,3
-0.06484838,-0.034227945,0.16661999,5.66E-016,3E-017,-0.0000000204,-39.226562,8.657465,10.646691,0.00000000000192,-0.000000000000138,-0.00000000911,3
-0.06490626,-0.034227494,0.16683497,1.74E-016,2.33E-016,-0.0000000023,-39.264732,8.68596,10.6762905,0.000000000000324,-0.000000000000484,0.000000136,3
-0.064995624,-0.03423011,0.16715896,-5.65E-016,-5.97E-016,0.0000000204,-39.32236,8.727404,10.721466,-0.00000000000161,0.00000000000135,0.0000000211,3
-0.065130495,-0.03423268,0.16764377,-6.42E-016,3E-016,0.00000000974,-39.407578,8.790383,10.7891035,-0.0000000000019,-0.000000000000549,-0.0000000415,3
-0.06533374,-0.03423211,0.16836517,4.87E-016,-2.04E-015,0.0000000367,-39.536987,8.884668,10.890172,0.00000000000187,0.00000000000467,0.0000000489,3
-0.06563428,-0.034235515,0.16944951,5.39E-016,2.21E-015,0.0000000375,-39.73107,9.025132,11.041298,0.00000000000191,-0.00000000000449,-0.0000000413,3
-0.06608844,-0.03423778,0.1710709,0.0000000000000102,5.1E-015,0.00000000459,-40.025127,9.235744,11.266436,0.0000000000267,-0.0000000000115,-0.0000000568,3
-0.06677311,-0.034238555,0.17350347,0.0000000000000124,-0.0000000000000345,0.00000000775,-40.463985,9.547759,11.601538,0.0000000000355,0.0000000000704,0.0000000764,3
-0.067788,-0.03423482,0.17719474,0.0000000000000537,0.000000000000041,0.0000000629,-41.13205,10.011272,12.098345,0.000000000153,-0.0000000000796,-0.0000000318,3
-0.06931951,-0.034204446,0.18269013,0.000000000000438,0.000000000000184,0.0000000211,-42.42693,10.692452,12.830129,0.00000000137,-0.000000000354,0.0000000503,3
-0.07161774,-0.034132358,0.19101939,-0.000000000000389,0.00000000000059,-0.0000000573,-44.402042,11.684687,13.900423,-0.00000000111,-0.00000000117,0.0000000161,3
-0.07506151,-0.03395704,0.20350827,0.000000000000911,-0.0000000000009,0.0000000171,-47.432594,13.107851,15.439551,0.00000000248,0.00000000184,-0.0000000106,3
-0.08022942,-0.033546038,0.22241129,0.0000000000000936,0.00000000000147,0.0000000903,-52.670708,15.096461,17.603249,0.000000000801,-0.00000000302,0.000000106,3
-0.087976076,-0.032640453,0.25102404,-9.81E-016,7.59E-016,0.0000000525,-61.616924,17.750418,20.526299,-0.00000000000203,-0.0000000000012,0.00000000313,3
-0.09130048,-0.032150164,0.26341546,6.7E-017,8.44E-017,0.000000106,-65.92174,18.768291,21.664549,0.000000000000279,-0.00000000000015,-0.0000000664,3
-0.09274545,-0.033426,0.26980954,-0.00000000000114,0.00000000000203,0.0000001,-65.63524,19.093302,22.00982,-0.00000000285,-0.00000000356,-0.000000103,3
-0.0927701,-0.03341966,0.2699112,0.0000000000000691,0.000000000000291,0.0000000349,-65.65611,19.107761,22.02652,0.000000000164,-0.000000000531,-0.0000000527,3
-0.09280449,-0.03340986,0.2700848,-2.4E-015,9.16E-016,0.0000000489,-65.6885,19.132088,22.051126,-0.00000000000665,-0.000000000001,-0.000000128,3
-0.09285966,-0.033393607,0.27031988,-2.6E-016,-3.21E-016,-0.0000000219,-65.73882,19.167324,22.08771,-0.000000000000579,0.000000000000477,-0.000000181,3
-0.09294256,-0.03337058,0.27068758,4.62E-016,3.28E-016,0.0000000678,-65.81327,19.220114,22.144558,0.000000000000978,-0.000000000000441,-0.000000115,3
-0.09306294,-0.03333542,0.27123287,4.19E-017,-8.06E-017,-0.000000101,-65.9248,19.298235,22.227488,-0.000000000000657,0.000000000000155,-0.0000000336,3
-0.09324494,-0.033281997,0.27204224,4.34E-016,-1.23E-015,-0.00000000647,-66.094345,19.417212,22.352709,0.00000000000124,0.00000000000241,-0.0000000401,3
-0.09351999,-0.03320365,0.27328274,-3.54E-015,-2.5E-015,0.000000048,-66.34513,19.594812,22.540918,-0.00000000000881,0.00000000000417,-0.00000000785,3
-0.09392343,-0.03308522,0.2751164,-4.94E-018,0.0000000000000226,-0.0000000455,-66.726654,19.85841,22.820757,0.000000000000077,-0.0000000000422,-0.000000135,3
-0.09453736,-0.03290353,0.2778761,1.75E-016,-0.0000000000000421,0.0000000671,-67.298454,20.252037,23.23853,-0.00000000000303,0.0000000000781,0.000000162,3
-0.09545594,-0.03262842,0.28202078,-0.0000000000001,-0.0000000000000937,0.0000000073,-68.16163,20.837925,23.85964,-0.000000000267,0.000000000164,0.0000000904,3
-0.09683626,-0.032212924,0.28828087,-0.0000000000000377,0.0000000000000109,-0.0000000637,-69.50225,21.704472,24.77932,-0.0000000000724,-0.0000000000255,-0.000000104,3
-0.09890165,-0.031572886,0.29767027,-0.00000000000046,0.000000000000539,0.0000000272,-71.69366,22.975006,26.131163,-0.00000000117,-0.00000000102,0.0000000463,3
-0.102004334,-0.030583475,0.31184852,-0.00000000000125,-0.000000000000815,-0.000000105,-75.0444,24.81757,28.098623,-0.00000000307,0.00000000155,0.0000000127,3
-0.106656425,-0.02903307,0.33319044,0.000000000000582,0.00000000000135,-0.0000000534,-80.2752,27.441412,30.912403,0.00000000127,-0.00000000258,-0.0000000271,3
-0.11363747,-0.02656063,0.36553133,1.12E-015,1.39E-015,-0.0000000903,-88.69965,31.061672,34.82972,0.00000000000224,-0.0000000000025,0.00000000838,3
-0.11662709,-0.025432635,0.37953818,2.03E-017,-7.62E-017,0.000000000436,-92.42488,32.497234,36.404728,-0.000000000000117,0.000000000000467,0.000000177,3
-0.118963145,-0.026965858,0.39112553,-0.00000000000243,0.00000000000237,0.000000108,-91.76863,33.190327,37.135075,-0.00000000572,-0.00000000395,0.000000132,3
-0.11898751,-0.026953971,0.39124218,0.000000000000563,0.00000000000048,-0.0000000181,-91.78754,33.20899,37.155087,0.00000000133,-0.000000000808,0.000000239,3
-0.11902042,-0.026938409,0.39142594,-8.8E-015,1.87E-015,0.0000000103,-91.815765,33.236717,37.184067,-0.0000000000212,-0.00000000000263,0.000000112,3
-0.11906942,-0.026913134,0.3917025,8.55E-017,1.28E-015,-0.0000000352,-91.855865,33.280117,37.22743,0.000000000000532,-0.00000000000209,0.000000309,3
-0.11914037,-0.026874691,0.39211237,9.89E-016,6.3E-016,-0.000000042,-91.91667,33.340435,37.294506,0.00000000000236,-0.0000000000008,-0.00000000999,3
-0.11925229,-0.026816439,0.39273065,-3.3E-016,-1.04E-015,0.0000000521,-92.0091,33.43436,37.39204,-0.00000000000118,0.00000000000212,0.000000151,3
-0.11941652,-0.026732225,0.39367294,4.1E-015,-6.17E-015,-0.0000000717,-92.14871,33.57428,37.540714,0.00000000000954,0.0000000000103,0.000000254,3
-0.11966736,-0.026601225,0.39504457,6.92E-016,8.54E-015,-0.0000000827,-92.35879,33.784664,37.762764,0.000000000000558,-0.0000000000138,-0.000000155,3
-0.12004149,-0.026408706,0.3971272,0.0000000000000155,0.0000000000000201,0.0000000552,-92.67251,34.09718,38.094044,0.000000000039,-0.0000000000328,-0.0000000652,3
-0.12059502,-0.026118232,0.40022767,-4.2E-015,0.0000000000000959,0.00000000948,-93.146095,34.565006,38.589294,-0.00000000000862,-0.000000000159,0.0000000976,3
-0.12143488,-0.025678186,0.40489602,-0.0000000000000866,-0.0000000000000318,-0.0000000626,-93.863846,35.263535,39.328995,-0.000000000206,0.0000000000534,-0.0000000944,3
-0.12269062,-0.025018685,0.41191328,-0.000000000000214,0.000000000000502,-0.0000000508,-94.95259,36.297256,40.42341,-0.000000000519,-0.000000000833,-0.0000000146,3
-0.12457517,-0.024019206,0.42256084,0.000000000000313,-0.000000000000722,0.0000000473,-96.61379,37.81947,42.04003,0.000000000835,0.00000000123,0.00000000351,3
-0.12739837,-0.022509083,0.43850192,0.00000000000139,-0.0000000000000317,-0.0000000221,-99.06732,40.044304,44.408,0.00000000305,0.0000000000632,-0.000000156,3
-0.1316334,-0.020204274,0.46248868,-0.00000000000121,-0.00000000000193,0.0000000166,-102.80176,43.243282,47.829533,-0.00000000258,0.00000000329,-0.0000000465,3
-0.13798739,-0.016657513,0.49876234,1.19E-015,2.17E-016,-0.0000000544,-108.34169,47.73324,52.67545,0.00000000000229,0.000000000000105,-0.000000065,3
-0.14071374,-0.015061005,0.51440346,1.84E-015,-1.62E-015,0.000000091,-110.708305,49.538483,54.656456,0.00000000000369,0.00000000000228,-0.0000000381,3
-0.14401238,-0.016591134,0.53265566,-4.33E-016,1.6E-016,0.00000000122,-109.513885,50.759617,55.93903,-0.00000000000134,0.000000000000378,0.0000000922,3
-0.14402798,-0.016576856,0.5327926,-4.8E-016,-1.14E-016,-0.0000000667,-109.52236,50.78263,55.960663,-0.00000000000051,-0.000000000000028,0.000000242,3
-0.14405526,-0.016556839,0.5329937,8.32E-015,0.0000000000000214,0.0000000474,-109.53514,50.81244,55.99346,0.000000000015,-0.0000000000314,0.0000000953,3
-0.1441012,-0.016523764,0.5333094,2.26E-015,-1.46E-015,0.0000000819,-109.55437,50.85821,56.045563,0.00000000000511,0.00000000000216,0.000000143,3
-0.14417592,-0.016474457,0.5337749,1.24E-016,4.78E-016,-0.0000000154,-109.58599,50.93003,56.119423,0.0000000000000425,-0.000000000000734,-0.0000000127,3
-0.14427735,-0.016400998,0.5344645,-9.7E-016,3.16E-015,0.0000000444,-109.63081,51.038116,56.23429,-0.00000000000203,-0.0000000000042,0.0000000267,3
-0.14442667,-0.016291192,0.53551674,-3.23E-015,-5.92E-015,0.000000114,-109.697266,51.199997,56.404137,-0.00000000000719,0.00000000000901,0.0000000085,3
-0.144655,-0.016125424,0.5370823,3.14E-015,0.0000000000000192,-0.000000033,-109.79613,51.438507,56.65931,0.00000000000733,-0.000000000028,-0.0000000374,3
-0.1449912,-0.015875772,0.5394161,0.0000000000000179,-0.0000000000000426,-0.00000000275,-109.95034,51.798996,57.04066,0.0000000000401,0.0000000000636,-0.0000000369,3
-0.14550819,-0.015502816,0.54291075,0.0000000000000303,-0.00000000000003,0.0000000982,-110.18068,52.33584,57.612003,0.000000000071,0.0000000000447,-0.000000042,3
-0.14628012,-0.014944111,0.5481343,0.0000000000000237,-0.000000000000129,0.0000000602,-110.53131,53.134502,58.46126,0.0000000000383,0.000000000188,0.0000000663,3
-0.14743257,-0.014102141,0.5560221,-0.000000000000229,0.000000000000437,-0.0000000872,-110.93887,54.32235,59.723392,-0.00000000048,-0.000000000632,0.000000041,3
-0.14916585,-0.012836993,0.56778514,0.000000000000102,-0.000000000000343,0.000000023,-111.52807,56.078724,61.597595,0.000000000257,0.00000000048,0.0000000758,3
-0.1517619,-0.010928028,0.5855928,0.000000000000148,0.000000000000328,-0.0000000126,-112.473045,58.65059,64.35091,0.0000000000459,-0.000000000482,-0.000000254,3
-0.155654,-0.008033525,0.6123235,0.0000000000007,-0.00000000000334,0.0000000952,-113.973495,62.37243,68.35522,0.00000000168,0.00000000471,0.0000000192,3
-0.16149345,-0.003633033,0.65257657,-2.14E-015,-3.13E-015,-0.0000000118,-115.6338,67.641624,74.08981,-0.00000000000427,0.0000000000052,-0.000000143,3
-0.16400371,-0.001637421,0.66984314,0.000000000000012,0.0000000000000108,0.00000012,-116.46473,69.76646,76.46238,0.0000000000209,-0.0000000000148,0.0000000178,3
-0.16829611,-0.002879424,0.6960425,-6.93E-015,5.65E-015,-0.0000000648,-114.570244,71.67421,78.46814,-0.000000000012,-0.00000000000728,0.0000000218,3
-0.16831496,-0.002865889,0.6961834,-2.01E-016,2.43E-015,-0.000000311,-114.56798,71.69716,78.49529,-0.000000000000151,-0.00000000000316,-0.0000000213,3
-0.1683424,-0.002840935,0.696415,0.000000000000145,-0.000000000000143,0.00000000846,-114.55977,71.730934,78.533134,0.000000000314,0.000000000192,0.0000000723,3
-0.16838385,-0.002801614,0.6967768,0.0000000000000298,0.000000000000169,0.000000176,-114.54564,71.78724,78.58865,0.0000000000707,-0.000000000221,0.000000253,3
-0.16844633,-0.00274404,0.6972711,-0.000000000000209,0.000000000000218,-0.000000288,-114.52755,71.864876,78.67325,-0.000000000406,-0.000000000281,-0.00000015,3
-0.16853221,-0.002657261,0.69803566,8.21E-016,2.09E-016,-0.0000000137,-114.50226,71.9861,78.805405,0.00000000000173,-0.000000000000699,-0.000000153,3
